Name,Category,Description,Technologies,Topics,URL,Image URL,_2016_num_projects,_2016_projects_url,_2017_num_projects,_2017_projects_url,_2018_num_projects,_2018_projects_url,_2019_num_projects,_2019_projects_url,_2020_num_projects,_2020_projects_url,_2021_num_projects,_2021_projects_url,_2022_num_projects,_2022_projects_url,_2023_num_projects,_2023_projects_url,_2024_num_projects,_2024_projects_url,years,github
The Apache Software Foundation,Web,Open source software to the public free of charge,"python, javascript, java, ruby, couchdb, c, erlang, c++, rust","web, database, cloud, ddd, dsl, big data, libraries, other",https://apache.org,https://summerofcode.withgoogle.com/media/org/apache-software-foundation/hq22fwtmvdfjnsh9-360.png,35,https://summerofcode.withgoogle.com/archive/2016/organizations/5934639780724736/,23,https://summerofcode.withgoogle.com/archive/2017/organizations/4633151007621120/,23,https://summerofcode.withgoogle.com/archive/2018/organizations/5175246747336704/,17,https://summerofcode.withgoogle.com/archive/2019/organizations/5617445421711360/,17,https://summerofcode.withgoogle.com/archive/2020/organizations/6679967372410880/,28,https://summerofcode.withgoogle.com/archive/2021/organizations/5149287498907648/,33,https://summerofcode.withgoogle.com/archive/2022/organizations/apache-software-foundation/,25,https://summerofcode.withgoogle.com/programs/2023/organizations/apache-software-foundation,22,https://summerofcode.withgoogle.com/programs/2024/organizations/apache-software-foundation,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
The Center for Connected Learning and Computer-Based Modeling,Programming languages,NetLogo: A language and IDE for programming and scientific simulations,"javascript, java, html5, scala, css, html5/css3","education, research, programming languages, science, simulation, programming language, academic research",http://ccl.northwestern.edu/netlogo,https://lh3.googleusercontent.com/_Ol--UayvdvAUvhHYRqcA8zVpL6mrSt70pZPWkks9uvxTHwwesYnulBEZDn6SdI5bSMDmjaYiN8SbT8q2pfyVwXB_dyXq7iL,1,https://summerofcode.withgoogle.com/archive/2016/organizations/6259409101520896/,1,https://summerofcode.withgoogle.com/archive/2017/organizations/4578118920568832/,2,https://summerofcode.withgoogle.com/archive/2018/organizations/5109641792978944/,1,https://summerofcode.withgoogle.com/archive/2019/organizations/6614261546090496/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2016, 2017, 2018, 2019",
The ENIGMA Team,Programming languages,A free rapid game development environment.,"android, opengl, c++, qt5, recursive-descent","graphics, game development, compiler, programming, game design",https://enigma-dev.org,https://summerofcode.withgoogle.com/media/org/the-enigma-team/ipdbzf7owbf34bdr-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2021/organizations/5988826467532800/,3,https://summerofcode.withgoogle.com/archive/2022/organizations/the-enigma-team/,2,https://summerofcode.withgoogle.com/programs/2023/organizations/the-enigma-team,2,https://summerofcode.withgoogle.com/programs/2024/organizations/the-enigma-team,"2021, 2022, 2023, 2024",
The FreeBSD Project,Operating systems,An OS for servers to embedded devices,"c, c++, llvm, shell script, make, clang, shell, assembly, c/c+, POSIX shell","virtualization, security, cloud, kernel, embeddded, embedded, embedded systems, operating systems, operating system, Embedded System",https://www.freebsd.org/,https://summerofcode.withgoogle.com/media/org/the-freebsd-project/4jmspor6mcto9wti-360.png,12,https://summerofcode.withgoogle.com/archive/2016/organizations/5673385510043648/,5,https://summerofcode.withgoogle.com/archive/2017/organizations/5058101916991488/,8,https://summerofcode.withgoogle.com/archive/2018/organizations/4807073560788992/,6,https://summerofcode.withgoogle.com/archive/2019/organizations/6504969929228288/,6,https://summerofcode.withgoogle.com/archive/2020/organizations/5650233226166272/,5,https://summerofcode.withgoogle.com/archive/2021/organizations/5255426173566976/,7,https://summerofcode.withgoogle.com/archive/2022/organizations/the-freebsd-project/,6,https://summerofcode.withgoogle.com/programs/2023/organizations/the-freebsd-project,11,https://summerofcode.withgoogle.com/programs/2024/organizations/the-freebsd-project,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
The Honeynet Project,Security,Honeypots and Threat Intelligence R&D,"python, android, machine learning, html, javascript, honeypots, golang, network stack, c, c++, python 3, linux, go, data analysis, networking, honeypot, django, docker","security, sandbox, web development, honeypot, honeynet, research, honeypots, deception, malware, networking, honeynets, fuzzing, network analysis, hypervisor introspection, malware analysis, Threat Intelligence",https://honeynet.org,https://summerofcode.withgoogle.com/media/org/the-honeynet-project/pvycoc21p2ketj7b-360.png,11,https://summerofcode.withgoogle.com/archive/2016/organizations/5961791221792768/,12,https://summerofcode.withgoogle.com/archive/2017/organizations/5512685819002880/,17,https://summerofcode.withgoogle.com/archive/2018/organizations/5912217769738240/,9,https://summerofcode.withgoogle.com/archive/2019/organizations/6462296409243648/,11,https://summerofcode.withgoogle.com/archive/2020/organizations/5961706703945728/,11,https://summerofcode.withgoogle.com/archive/2021/organizations/5942967122001920/,6,https://summerofcode.withgoogle.com/archive/2022/organizations/the-honeynet-project/,6,https://summerofcode.withgoogle.com/programs/2023/organizations/the-honeynet-project,9,https://summerofcode.withgoogle.com/programs/2024/organizations/the-honeynet-project,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
The JPF team,Programming languages,JPF is a Java VM used to verify and debug software,"android, java, distributed systems, jvm, bytecode, smt solvers","testing, verification, model checking, program analysis, environment generation, symbolic execution, test input generation, formal methods, concurrency, virtual machine, software model checking, verification of concurrent systems, jvm",https://github.com/javapathfinder/jpf-core/wiki,https://summerofcode.withgoogle.com/media/org/the-jpf-team-hg/rvqtnz4hyojrfgvw.png,10,https://summerofcode.withgoogle.com/archive/2016/organizations/4723150839349248/,7,https://summerofcode.withgoogle.com/archive/2017/organizations/4740037845450752/,4,https://summerofcode.withgoogle.com/archive/2018/organizations/6274587650162688/,6,https://summerofcode.withgoogle.com/archive/2019/organizations/4859784585543680/,6,https://summerofcode.withgoogle.com/archive/2020/organizations/4643042893496320/,3,https://summerofcode.withgoogle.com/archive/2021/organizations/5712237452328960/,2,https://summerofcode.withgoogle.com/archive/2022/organizations/the-jpf-team/,2,https://summerofcode.withgoogle.com/programs/2023/organizations/the-jpf-team,4,https://summerofcode.withgoogle.com/programs/2024/organizations/the-jpf-team-hg,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
The Julia Language,Programming languages,A fresh approach to technical computing,"c, javascript, c++, julia, atom, llvm, gpu, julialang, machine learning, data science, gui, models, compilers, garbage-collection","data science, statistics, linear algebra, numerical computation, integrated development environments, graphics, numerical computing, high performance computing, plotting, machine learning, scientific computing, technical computing, math, science, graphs",https://julialang.org,https://summerofcode.withgoogle.com/media/org/the-julia-language/49fck3n7j5aqnpwu-360.png,10,https://summerofcode.withgoogle.com/archive/2016/organizations/5096506709245952/,16,https://summerofcode.withgoogle.com/archive/2017/organizations/6682672759832576/,N/A,N/A,13,https://summerofcode.withgoogle.com/archive/2019/organizations/4615767377575936/,15,https://summerofcode.withgoogle.com/archive/2020/organizations/6163109162516480/,20,https://summerofcode.withgoogle.com/archive/2021/organizations/5086646441082880/,19,https://summerofcode.withgoogle.com/archive/2022/organizations/the-julia-language/,14,https://summerofcode.withgoogle.com/programs/2023/organizations/the-julia-language,20,https://summerofcode.withgoogle.com/programs/2024/organizations/the-julia-language,"2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024",
The Libreswan Project,Infrastructure and cloud,Encrypting the Internet with IKE / IPsec,"c, python, shell script, qemu, web, virtualization, nss, kvm, namespaces, shell, RFCs","vpn, ipsec, ike, ipsec vpn, encryption, ikev2, security",https://libreswan.org,https://summerofcode.withgoogle.com/media/org/the-libreswan-project/k7boxaxvirkfj1ti-360.png,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2017/organizations/6311703818010624/,3,https://summerofcode.withgoogle.com/archive/2018/organizations/5106919723237376/,1,https://summerofcode.withgoogle.com/archive/2019/organizations/4734236785901568/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5398756750524416/,1,https://summerofcode.withgoogle.com/archive/2021/organizations/6271961616875520/,0,https://summerofcode.withgoogle.com/archive/2022/organizations/the-libreswan-project/,N/A,N/A,N/A,N/A,"2017, 2018, 2019, 2020, 2021",
The Linux Foundation,Operating systems,Non-profit consortium fostering growth of Linux,"c, python, mysql, c++, cups, gtk, ipp, linux","kernel, wireless, printing, lsb, spdx, wireguard, automotive, iio, zephyr",http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/media/org/the-linux-foundation/ydeu9rliawhe6of9-360.png,11,https://summerofcode.withgoogle.com/archive/2016/organizations/4711296729612288/,11,https://summerofcode.withgoogle.com/archive/2017/organizations/5902526847123456/,12,https://summerofcode.withgoogle.com/archive/2018/organizations/5146991633891328/,7,https://summerofcode.withgoogle.com/archive/2019/organizations/6487994943406080/,13,https://summerofcode.withgoogle.com/archive/2020/organizations/5415607517839360/,18,https://summerofcode.withgoogle.com/archive/2021/organizations/5715751809318912/,14,https://summerofcode.withgoogle.com/archive/2022/organizations/the-linux-foundation/,11,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,21,https://summerofcode.withgoogle.com/programs/2024/organizations/the-linux-foundation,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
The Mifos Initiative,End user applications,End Poverty One Line of Code at a Time,"mysql, javascript, android, java, angularjs, spring, angular, kotlin","big data, cloud, mobile, fintech, financial inclusion, mobile banking, digital financial services, microfinance, web, ai, artificial intelligence",https://mifos.org,https://summerofcode.withgoogle.com/media/org/the-mifos-initiative/etmiqn0lkvfxvm5p-360.png,6,https://summerofcode.withgoogle.com/archive/2016/organizations/5830829079003136/,10,https://summerofcode.withgoogle.com/archive/2017/organizations/5486404108812288/,12,https://summerofcode.withgoogle.com/archive/2018/organizations/5355478070591488/,14,https://summerofcode.withgoogle.com/archive/2019/organizations/4585661988864000/,17,https://summerofcode.withgoogle.com/archive/2020/organizations/6055344943398912/,N/A,N/A,9,https://summerofcode.withgoogle.com/archive/2022/organizations/the-mifos-initiative/,10,https://summerofcode.withgoogle.com/programs/2023/organizations/the-mifos-initiative,11,https://summerofcode.withgoogle.com/programs/2024/organizations/the-mifos-initiative,"2016, 2017, 2018, 2019, 2020, 2022, 2023, 2024",
The Monarch Initiative,End user applications,An informatics platform for translational disease research,"javascript, semantic web, text mining, named entity recognition, ontologies","embeddable widget, rare disease, data refinement",http://www.monarchinitiative.org,https://lh3.googleusercontent.com/KXWjAAyvRstHYIYcVJmU2Ogrvo2mYiSBieLdjjtOYi5jhMqninkA9k_MPvl8rMg-8U0XIW4KKx46fSDGxi3gnfXokQnBPu_D,1,https://summerofcode.withgoogle.com/archive/2016/organizations/5269666368847872/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016,
The NetBSD Foundation,Operating systems,Of course it runs NetBSD,"networking, kernel, bsd, c programming, security, arm, network stack, virtualization, filesystems, mips, c, bsd make, make, shell script, bsd unix, unix","operating systems, package system, package management, free and open source software, general purpose os, real unix, kernel, packaging, userland, unix, bsd",https://www.NetBSD.org/,https://summerofcode.withgoogle.com/media/org/the-netbsd-foundation/gi3vozsqpecopqku-360.png,4,https://summerofcode.withgoogle.com/archive/2016/organizations/6363144104443904/,3,https://summerofcode.withgoogle.com/archive/2017/organizations/5856162406727680/,4,https://summerofcode.withgoogle.com/archive/2018/organizations/5928349130031104/,7,https://summerofcode.withgoogle.com/archive/2019/organizations/6058884492427264/,6,https://summerofcode.withgoogle.com/archive/2020/organizations/6156737276542976/,0,https://summerofcode.withgoogle.com/archive/2021/organizations/5674199175135232/,5,https://summerofcode.withgoogle.com/archive/2022/organizations/the-netbsd-foundation/,2,https://summerofcode.withgoogle.com/programs/2023/organizations/the-netbsd-foundation,4,https://summerofcode.withgoogle.com/programs/2024/organizations/the-netbsd-foundation,"2016, 2017, 2018, 2019, 2020, 2022, 2023, 2024",
The P4 Language Consortium,Programming languages,Evolve the programmable data plane ecosystem!,"c++, cmake, bazel, grpc, protobuf","networking, programming language, compiler, formal verification, programmable data plane",https://p4.org/,https://summerofcode.withgoogle.com/media/org/the-p4-language-consortium/tru8mncy4zqlbxhe.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,https://summerofcode.withgoogle.com/programs/2024/organizations/the-p4-language-consortium,2024,
The Palisadoes Foundation,Social and communication,Social media and member management for non-profits,"javascript, mongodb, node.js, flutter, graphql, typescript, reactjs, MERN","web development, cloud computing, social good, mobile apps, social impact, web, api, database, cloud, mobile, ai",https://www.palisadoes.org,https://summerofcode.withgoogle.com/media/org/the-palisadoes-foundation/d9zsxo0idjsl7kug-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,https://summerofcode.withgoogle.com/archive/2021/organizations/4835102856577024/,8,https://summerofcode.withgoogle.com/archive/2022/organizations/the-palisadoes-foundation/,8,https://summerofcode.withgoogle.com/programs/2023/organizations/the-palisadoes-foundation,8,https://summerofcode.withgoogle.com/programs/2024/organizations/the-palisadoes-foundation,"2021, 2022, 2023, 2024",
The Perl Foundation,Programming languages,Devoted to the advancement of the Perl languages through discussion and code,"c, perl, regular expressions, perl6, perl5","functional programming, concurrency, web services, natural language understanding, programming languages and development tools",https://perlfoundation.org,https://lh3.googleusercontent.com/d5e0eT02pNSKppd0CTbEJ0Xk11l06hzop8Rsed1FGMr_Rc4jGxgD9dyZ4k6y_Yayy_df4aL5nTup0p5swm_vxWVvx80rthY,N/A,N/A,N/A,N/A,N/A,N/A,4,https://summerofcode.withgoogle.com/archive/2019/organizations/6559697677582336/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2019,
The Postgres Operator,Data,A project to create an open-sourced managed Postgresql service for Kubernetes,"postgresql, golang, kubernetes, operator, patroni","databases, cloud, cloud databases, cloud native, database services",https://github.com/zalando-incubator/postgres-operator,https://lh3.googleusercontent.com/CDCWRn_sSTfImUye81t4X_YbRsxATMEc51Qh-qQQvXacneOo1yS2rebLOHxilMHmOsTy_BSVTebPjc7tBniCuPqe_JVu4Q,N/A,N/A,N/A,N/A,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2019/organizations/6187982082539520/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2019,
The Qt Project,Programming languages,The Qt Project co-ordinates the development of the Qt software framework.,"opengl, qt, qml, c++11, cpp","graphics, gis, maps, declarative language",http://wiki.qt.io/,https://lh3.googleusercontent.com/3rlqQG2e3Fuqd1T5a-jTW8-yuI06AE8ilPiN3bUEF1q-1TeCpsMk3rUKbZoz1_sKP1JgJ-lWlr5Yma9mZz1DOtc0LbCcqQ,N/A,N/A,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2018/organizations/6475167723159552/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018,
The Rust Foundation,Programming languages,A language empowering everyone,"python, rust","compilers, programming languages",https://www.rust-lang.org,https://summerofcode.withgoogle.com/media/org/the-rust-foundation/pplrhxvka7dufvsn.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,https://summerofcode.withgoogle.com/programs/2024/organizations/the-rust-foundation,2024,
The Terasology Foundation,End user applications,Voxel world game/engine with a large focus on extensibility and developer tools,"java, opengl, blender, gradle, lwjgl, json, github, lwgjl, kotlin","game, voxel, minecraft, sandbox, modding, games, ai, graphics, graphics / video / audio / virtual reality, game engines",https://terasology.org/,https://lh3.googleusercontent.com/M0PBCc2Ddh0Ld7fkCNbaZdH-0yAdu9lgG3d39rmhGQstkM-gXLaN_C5DPPBD8TnOqkKI4GqMU7VbuAj_Qo0onNzCne6wxEANQbx5AzkhPG6_,3,https://summerofcode.withgoogle.com/archive/2016/organizations/5187993270747136/,10,https://summerofcode.withgoogle.com/archive/2017/organizations/4985951029821440/,9,https://summerofcode.withgoogle.com/archive/2018/organizations/4941292362530816/,9,https://summerofcode.withgoogle.com/archive/2019/organizations/5741667284418560/,8,https://summerofcode.withgoogle.com/archive/2020/organizations/4504833932918784/,4,https://summerofcode.withgoogle.com/archive/2021/organizations/4867306789797888/,N/A,N/A,N/A,N/A,N/A,N/A,"2016, 2017, 2018, 2019, 2020, 2021",
The Tor Project,Web,Defend yourself against tracking and surveillance.,"c, python, javascript, golang, browser extensions, c++, rust, web","security, privacy, research, anonymity, anti-censorship, counter-censorship, free-speech, Human Rights, Surveillance",https://www.torproject.org/,https://summerofcode.withgoogle.com/media/org/the-tor-project/1w40vc9lqddvbfoa-360.png,5,https://summerofcode.withgoogle.com/archive/2016/organizations/6183886396588032/,4,https://summerofcode.withgoogle.com/archive/2017/organizations/5273949793419264/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2022/organizations/the-tor-project/,4,https://summerofcode.withgoogle.com/programs/2023/organizations/the-tor-project,N/A,N/A,"2016, 2017, 2022, 2023",
The Vega Project at the University of Washington,Web,"Declarative formats & Applications for Creating, Saving & Sharing Visualizations","javascript, react, typescript, d3.js, d3, vega, vega-lite","data visualization, data science, declarative language, visualization grammar, plotting tools, visualization, data-science",http://vega.github.io/,https://lh3.googleusercontent.com/i2lYWOG1iVw9H16hfCqxcgjdZ_mbaiJQgC8UW1lOz4cMr012o-iUbHO5ZCqfzzGdFJnHGUwOnJ9PoGIDJtpxbtnzWQiaIAQ,N/A,N/A,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2018/organizations/4645580374540288/,2,https://summerofcode.withgoogle.com/archive/2019/organizations/5953843416793088/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2018, 2019",
The Wine Project,Other,"Wine runs Windows applications on Linux, BSD, Solaris, macOS and Android.","c, opengl, x11, win32, directx, vulkan","desktop integration, compatibility, 3d, directx, opengl, vulkan",https://www.winehq.org/,https://lh3.googleusercontent.com/7tIOiveWazWsdJRPKX6R-vqBrN058T695JfanWME8t1aZKBz9g69ZABf6YbAgkuWH40WyGoeikalEErOmqN8DbkS24mIQ10,2,https://summerofcode.withgoogle.com/archive/2016/organizations/6746836350009344/,0,https://summerofcode.withgoogle.com/archive/2017/organizations/5417956825628672/,2,https://summerofcode.withgoogle.com/archive/2018/organizations/6258536686288896/,0,https://summerofcode.withgoogle.com/archive/2019/organizations/4848751686975488/,0,https://summerofcode.withgoogle.com/archive/2020/organizations/6331124088832000/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2016, 2018",
The ns-3 Network Simulator Project,Science and medicine,ns-3 is a simulation tool for computer networks.,"python, c++, c, python 3, django","networking, simulation, computer networking, research and development, network simulation, research, emulation, network analysis",https://www.nsnam.org,https://summerofcode.withgoogle.com/media/org/the-ns-3-network-simulator-project/0zmaec44y4jcfuj2-360.png,N/A,N/A,5,https://summerofcode.withgoogle.com/archive/2017/organizations/5226418732531712/,5,https://summerofcode.withgoogle.com/archive/2018/organizations/6608136823635968/,4,https://summerofcode.withgoogle.com/archive/2019/organizations/5495934539005952/,4,https://summerofcode.withgoogle.com/archive/2020/organizations/5105708816662528/,3,https://summerofcode.withgoogle.com/archive/2021/organizations/6270070723969024/,2,https://summerofcode.withgoogle.com/archive/2022/organizations/the-ns-3-network-simulator-project/,3,https://summerofcode.withgoogle.com/programs/2023/organizations/the-ns-3-network-simulator-project,3,https://summerofcode.withgoogle.com/programs/2024/organizations/the-ns-3-network-simulator-project,"2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
TianoCore,Operating systems,"Modern, open source, UEFI BIOS firmware","c, python, rust, golang, uefi","firmware, uefi, bootloader, edk2, open system firmware, acpi, BIOS",https://www.tianocore.org/,https://summerofcode.withgoogle.com/media/org/tianocore/klcxfxidgxhn6yan-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,https://summerofcode.withgoogle.com/archive/2021/organizations/6228850043781120/,3,https://summerofcode.withgoogle.com/archive/2022/organizations/tianocore/,N/A,N/A,N/A,N/A,"2021, 2022",
Tiled,End user applications,"A free, easy to use and flexible 2D level editor.","github, c++, qt, git","game, game development, edit, editing, level",http://www.mapeditor.org,https://lh3.googleusercontent.com/N82LnqT49LVmJ28wMr-Rkos0G1sWptTlzlDufgbUAaAe7gg7_p2tbsEQSDOKJl--rLX9X1GI7nbQdzTOKEGKsaqwAJkf7zp5,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2017/organizations/6470814639587328/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017,
TimVideos.us,Media,"Software & hardware for recording + streaming conferences, meetings, user groups","c, python, verilog, fpga, vhdl","embedded hardware, live streaming, video capture, hardware, embedded, video, fpga",https://code.timvideos.us,https://lh3.googleusercontent.com/EXMCUdZcXXqwFdusWDrQjwkUxDqRcXVzLPvWsjxJdUGKny0uSSvP361cqSqBESHB0zcKHwfQFtzxt71nUqy21b2jEfykUJ0,2,https://summerofcode.withgoogle.com/archive/2016/organizations/5738600293466112/,2,https://summerofcode.withgoogle.com/archive/2017/organizations/6543856732471296/,2,https://summerofcode.withgoogle.com/archive/2018/organizations/5082529006616576/,0,https://summerofcode.withgoogle.com/archive/2019/organizations/6213357017759744/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2016, 2017, 2018",
Timelab Technologies Ltd.,End user applications,We help scientists understanding information in time-series,"python, javascript","mathematics, astronomy, algorithm prototyping/visualization, time series",http://www.timelabtechnologies.com/,https://lh3.googleusercontent.com/68Hw4cms8bhh17Ya-61UeLV_vNE3M-mrqgLCsHX3MUlQbHdx6BaeSbS1cxlcR3ajsXdmwgAtfAN46eKUxiUYyUCEMhlgN1w,3,https://summerofcode.withgoogle.com/archive/2016/organizations/6356852245790720/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016,
Tokio,Programming languages,The asynchronous run-time for the Rust programming language.,"rust, tokio_rs","concurrency, networking, windows, rust",https://tokio.rs,https://lh3.googleusercontent.com/tc2ZKsdIMEMLaSli3YedP89ReiJyAsAakvW47gqZ-cW2MdnxI_1hyKH-vuw9BxYZTutH86kFKynVo4OuxgSBmh19fEsaIm8,N/A,N/A,N/A,N/A,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2019/organizations/6043030627287040/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2019,
Tungsten Fabric,Infrastructure and cloud,"Secure software defined networking for any cloud, anywhere.","python, linux, c, c++, networking, kubernetes","security, software defined networking, routing, multicloud",https://tungsten.io,https://lh3.googleusercontent.com/SQUdOZ93rgGC711-JWBbLWzxGbC7Pds8BTbQw4rwEEVEw-RfAxF-T0dRwu7uG4SzQLb6pKh4zuXmSZvZMEHJPTKuaTv4_yY,N/A,N/A,N/A,N/A,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2019/organizations/5098459072299008/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2019,
UC OSPO,Infrastructure and cloud,Amplifying Research Impact through Open Source,"python, c, c++, visualization, VLSI, ros/gazebo, machine learning, verilog","hardware, data science, reproducibility, storage systems, data management, education, storage, AI/ML, I/O",https://ucsc-ospo.github.io/osre24/,https://summerofcode.withgoogle.com/media/org/center-for-research-in-open-source-software-cross/ndbkr7fqcqp4nguq-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,https://summerofcode.withgoogle.com/programs/2023/organizations/uc-ospo,17,https://summerofcode.withgoogle.com/programs/2024/organizations/uc-ospo,"2023, 2024",
UCSC Xena,Science and medicine,Helping biologists see the bigger picture in diverse cancer genomics data,"python, javascript, react, clojure, d3, jvm","genomics, data visualization, cancer, bioinformatics, web application, web applications, scientific visualization, cancer research",http://xena.ucsc.edu,https://lh3.googleusercontent.com/hlRCFceco1ZLWp8ayUER9wOB1bqQKT8k5afqeeXRS8otR1s34Gds8dRajI3_W3-DIadsncH4GmxzV6AomZZiipAiKnsM9hA,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2017/organizations/4944943755821056/,1,https://summerofcode.withgoogle.com/archive/2018/organizations/5088326407159808/,1,https://summerofcode.withgoogle.com/archive/2019/organizations/4731456398557184/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2017, 2018, 2019",
"Unicode, Inc.",Programming languages,Bringing internationalization to software!,"java, c++, rust, unicode","compilers, linguistics, languages, internationalization",https://home.unicode.org,https://summerofcode.withgoogle.com/media/org/unicode-inc/cev3zg8tjatag4mt.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,https://summerofcode.withgoogle.com/programs/2024/organizations/unicode-inc,2024,
Unikraft,Operating systems,A Fast and Secure Unikernel SDK,"c, python, xen, kvm, assembly language, golang","virtualization, cloud, software reuse, software configurability",https://unikraft.org/,https://summerofcode.withgoogle.com/media/org/unikraft/5nx7anuq3iixdm54.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2022/organizations/unikraft/,4,https://summerofcode.withgoogle.com/programs/2023/organizations/unikraft,4,https://summerofcode.withgoogle.com/programs/2024/organizations/unikraft,"2022, 2023, 2024",
Unitex/GramLab,Programming languages,"Unitex/GramLab is an open source, multilingual corpus processing suite","java, c++","natural language processing, local grammars, finite state automata, corpus annotation, multilingual language resources",http://unitexgramlab.org,https://lh3.googleusercontent.com/eRTNtDGJfmj06lZRbxDWDv1KHDjkbSnrDBZse3rWYuDNDPLNc7jyebqWSmK1O_yl_gLmeQOInzBjVrV3AaAty2Psi16zB6M,2,https://summerofcode.withgoogle.com/archive/2016/organizations/6601174413213696/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016,
Uramaki LAB,End user applications,The User Experience LAB based on IA,"python, javascript, html, css, Firebase","Usability, User Evaluation, Heuristic Evaluation, Eye Tracking, Sentimental Analysis",https://github.com/ruxailab,https://summerofcode.withgoogle.com/media/org/uramaki-lab/pr3ivuk0zg7lhgj1-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/programs/2024/organizations/uramaki-lab,2024,
"Urban Energy Systems Laboratory, Empa",Science and medicine,HUES is a platform for modeling & analysis of distributed energy systems,"python, gis, milp, fast fluid dynamics","simulation, data analysis, energy, distributed energy systems, modeling & optimization, data portal",https://hues-platform.github.io/,https://lh3.googleusercontent.com/2ZeU3O2oOvAkneIhXFjY_bIuvV0vRzmyAgzKDM7UP5a2LP6TwohTU5MpYR43-zd7pfpjhBVYzIRlap8fkpY8RJwhJwABEGvD,3,https://summerofcode.withgoogle.com/archive/2016/organizations/5408616613937152/,3,https://summerofcode.withgoogle.com/archive/2017/organizations/4513544758362112/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2016, 2017",
